دل		دلل	"دل-دل[د ل ل] (مص. دل). 1.""امرأة ذات دل"" : ذات دلال. 2.""هو في دل"" : في حالة السكون والوقار التي يكون عليها."
فتحة		فتح	"فتحة-فتحة [ف ت ح] (المرة من فتح). 1. ""علامة الفتحة"" : علامة النصب ويرمز لها هكذا (ـ). فوق الحرف."
صفير		صفر	"صفير-صفير [ص ف ر] (مص. صفر). ""علا الصفير وسط القاعة"" : صوت حاد ممتد خال من الحروف صادر من الشفتين. ""قالت: إن "
سلو		سلو	"سلو-سلو [س ل و] (مص. سلا). ""لم يكن سلوه اختيارا"": هجرانه، نسيانه، سلوانه."
أداء		أدي	"أداء-أداء [أ د ي] (مص. أدى). 1.""قام بأداء واجبه"" : بإنجازه، بإكماله. 2.""كان أداؤه للنص سليما"" : أسلوب تعبيره وطريقته."
جهد		جهد	"(مص. جهد). 1.""سعى بجهده إلى بلوغ مراميه"" : بكده. 2.""حقق هدفه بجهد جهيد"" : بمشقة، بصعوبة كبيرة. ""جهد جاهد""."
تحويل		حول	"تحويل-تحويل [ح و ل] (مص. حول). 1.""تحويل الأثاث من غرفة إلى غرفة أخرى"" : نقله. 2.""تحويل الوجه"" : غض الطرف. 3.""تحويل الهدف"" : تغير اتج"
اختزال		خزل	"اختزال-اختزال [خ ز ل] (مص. اختزل). 1. ""صارت مختصة في الاختزال"" : متمكنة من ضبط اختصار كتابة الحروف بواسط"
اتجاه		وجه	"اتجاه-اتجاه [و ج هـ] (مص. اتجه). 1.""مشى في اتجاه معاكس"" : في وجهة معاكسة. 2.""شارع له اتجاه وحيد"" : ممر وحيد. 3.""اختارت اتجاها علميا يناسبها"" : مسارا. 4.""له اتجاه سياسي معروف"" : ميل، استجابة لموقف. ""اتجاهات مختلفة""."
تقابل		قبل	"تقابل-تقابل [ق ب ل] (مص. تقابل). 1.""اتفقا على التقابل في المكتب"": على الالتقاء وجها لوجه. 2.""تقابل بابين"" : تواجههما."
رق		رقق	"رق-رق [ر ق ق] (مص. رق). ""يعيش في رق"" : في عبودية. ""انتهى عهد الرق""."
حزم		حزم	"حزم-حزم [ح ز م] (مص.حزم، حزم). ""عرف بالحزم"" : عرف بضبط الأمور وإحكامها."
ارتباط		ربط	"ارتباط-ارتباط [ر ب ط] (مص. ارتبط). ""بينهما ارتباط وثيق"": اتصال وتلازم وتعلق. ""دخلوا مرحلة فك الارتباط""."
بتة		بتة	"بتة-بتة، البتة (اسم المرة من: بت).""الخمر لن أشربه البتة"" : قطعا، نهائيا، قرار لا رجعة فيه. ""هذا عمل لن أقوم به البتة""."
ذب		ذبب	"ذب-ذب [ذ ب ب] (مص. ذب). ""بالغ في الذب عنه"" : في الدفع عنه."
رض		رضض	"رض-رض [ر ض ض] (مص. رض). 1.""هيأ الرض"" : التمر الذي ينزع نواه ثم يدق وينقع في اللبن. 2.""أكل رضا"": تمرا وزبدا مخلوطين."
تسلسل		سلسل	"تسلسل-تسلسل [س ل س ل] (مص. تسلسل). 1.""حافظ على تسلسل أفكاره"" : على ترتيبها، تتابعها، وتدرجها. 2.""عرفت الأحداث تسلسلا مثيرا"" : تتابعا، تلاحقا. ""يشدني تسلسل أفكاره""."
سطح		سطح	"(مص. سطح). 1.""صعد إلى سطح البيت"" : أعلاه، ظهره. ""وكنت لا أرى فوق سطوح البيوت والعمارات إلا الغسيل وأعمدة الهوائيات"". 2. ""سطح الجلد"" : ظاهره. 3.""وجد سطح الحقل مستويا"" : مساحته. 4.""تبعد المدينة ع"
سلس		سلس	"سلس-سلس [س ل س] (صيغة فعل للمبالغة). 1. ""يكتب بأسلوب سلس"" : سهل، مريح. 2. ""ولد سلس في سلوكه"": لين، سهل المعاشرة. 3. ""شراب سلس"" : عذب. 4. ""سلس القياد"" : يقاد بسهولة وليونة."
ابتياع		بىع	"ابتياع-ابتياع [ب ى ع] (مص. ابتاع). ""ذهب لابتياع ما يحتاجه من المتجر"" : لشراء."
فر		فرر	"فر-فر [ف ر ر] (مص. فر). ""رآه فرا"" : هاربا. (مذ، مؤ، مف، ج)."
بض		بضض	"بض-بض، ة [ب ض ض] (مص. بض). 1.""لها بشرة بضة"": نضرة، صافية. 2.""بضة الجسم"
تجميد		جمد	"تجميد-تجميد [ج م د] (مص. جمد). 1.""تجميد اللحم"" : أي وضع اللحم في درجة عالية جدا من البرودة ليتم تصبيرها وتغليفها بالثلج الجامد للحفاظ عليها مدة طويلة، وهناك ثلاجة مجمدة لهذا الغرض. 2.""تجميد السائل"" : تصييره جامدا. 3.""تجميد الأموال"" : عملية و"
صور		صور	"صور-صور [ص و ر] (مص. صور). ""صور شيء"" : ميله، اعوجاجه."
لوح		لوح	"(مص. لاح). 1. : خشب أو معدن أو عظم. ""لوح الكتف"" : عظمه. 2.""اللوح المحفوظ"" : ما يكتب فيه ويظل مصونا.البروج آية 21 ، 22بل هو قرآن مجيد في لوح محفوظ (قرآن)."
امتنان		منن	"امتنان-امتنان [م ن ن] (مص. امتن). 1.""ما هذا الامتنان بما قدمت !"" : تعداد ما قدمت من فضل. 2.""وجه له رسالة شكر وامتنان"" : شكر وفضل وعرفان بالجميل. ""ببالغ الامتنان""."
استكتاب		كتب	"استكتاب-استكتاب [ك ت ب] (مص. استكتب). 1.""استكتاب رسالة"" : طلب كتابتها. 2.""استكتاب قصيدة"": إملاؤها. 3.""استكتاب طلاب"" : اتخاذهم كتابا."
إقلاع		قلع	"إقلاع-إقلاع [ق ل ع] (مص. أقلع). 1.""إقلاع الطائرة من مطار القاهرة"" : انطلاق"
إحداث		حدث	"إحداث-إحداث [ح د ث] (مص. أحدث). 1. ""إحداث منصب جديد"" : إيجاده. 2.""إحداث الفوضى"" : إثارتها، خلقها."
أسف		أسف	"أسف-أسف [أ س ف] (مص. أسف). 1.""يا للأسف ! لن أستطيع تلبية رغبتك"" : مع كامل الأسى والتحسر والتوجع. ""يا للأسف ! لم أخبر بموعد الحفلة"". 2.""أسفي شديد على ما بدر مني"" : ندمي... 3.""أعرب عن أسفه لما حدث"" : عن حزنه وألمه. ""تلقى خبر طرده بأسف شديد""."
حد		حدد	"(مص. حد). 1.""بلغ في موضوعه حدا"" : منتهاه. ""أكرمنا إكراما فاق الحد"". 2.""كان ذلك هو الحد الفاصل بينهما"" : الحاجز. 3."" لم أتوصل بجواب إلى حد الآن"" : لغاية الآن. ""لحد الآن"". 4.""ذهب إلى حد بعيد في لهوه"" : إلى مدى بعيد، كبير. 5.""إلى أي حد يمكن أن"" : إلى أي درجة . ""تفوق في جوابه إلى حد ما"". 6.""هذا العلم بلا حد"" : بلا نهاية، بلا حصر. ""بحر لا حد له"" ""موضوع لا حد له"". 7.""هذا الموضوع في حد ذاته لا يستحق كل هذا الاهتمام"" : في طبيعته. 8.""هذا الأمر عندي على حد سواء أو على حد سوي"" : لا فرق، دون تمييز. 9.""عليك أن تراعي الحد الأدنى"" : المستوى الذي يمك"
إحاطة		حوط	"إحاطة-إحاطة [ح و ط] (مص. أحاط). 1.""الإحاطة بالموضوع"" : الإلمام به، التمكن منه، العلم به. 2.""عملوا على إحاطته بكل رعاية"" : على الاهتمام به وتوليته كل عناية."
محاصرة		حصر	"محاصرة-محاصرة [ح ص ر] (مص. حاصر). ""محاصرة قوات العدو"" : الإحاطة بها من كل جهة ومنعها من التحرك أو الخروج."
تفرع		فرع	"تفرع-تفرع [ف ر ع] (مص. تفرع). 1.""تفرع غصن"" : تكاثره. 2.""تفرع طريق"" : تفرقه. 3."" تفرع العلوم"" : تشعبها، تداخلها."
أول		أول	"أول-أول [أ و ل] (مص. آل). ""كان في انتظار أوله"" : أوب، رجوعه."
كسرة		كسر	"(المرة من كسر). 1.""أصيب الجيش بكسرة"" : بهزيمة. 2.""بعين الولد كسرة من السهر"" : انكسار وغلبة نعاس. 3.""رجل ذو كسرا"
مقاطعة		قطع	"(مص. قاطع). 1.""مقاطعة البضائع الصهيونية"" : عدم التعامل معها تجاريا، الامتناع عن شرائها. 2. ""مقاطعة الانتخابات"" : عدم المشاركة فيها. 3.""مقاطعة المتكلم"" : التكلم أثناء كلامه. 4"
رطوبة		رطب	"رطوبة-رطوبة [ر ط ب] (مص. رطب). 1.""بيت فيه رطوبة"": ندي. ""جسمه لا يتحمل الرطوبة"" : أي لا يتحمل الأمكنة الرطبة، الندية. 2.""رطوبة الهواء"": تشبعه بالبخار. ""الإنسان إذا غلبت عليه الرطوبة يكون لين الجانب"". (التوحيدي)."
جس		جسس	"جس-جس [ج س س] (مص. جس). 1.""قام بجس نبضه"": بلمسه وتحسسه، فحصه"
حق		حقق	"(مص. حق). 1. ""هو على حق"" : على صواب. ""الحق معك"". 2. ""من حقي أن أسألك"" : من واجبي. 3. ""احكم بحق"" : بعدل، بإنصاف.الإسراء آية 81 جاء الحق وزهق الباطل (قرآن). 4. ""الحق عليك لأنك لم تقم بواجبك"" : أنت المتحمل خطأ عدم القيام به. 5. ""له الحق في إبداء رأيه"" : النصيب الواجب له. 6.""هو حق بهذا المنصب"" : جدير به. 7. ""الحق يقال إنه عادل في أحكامه"" : في الحقيقة، في الواقع. ""حقا إن الموضوع يستحق اهتماما أكثر"". 8. ""أعرفه حق المعرفة"" : أعرفه كل المعرفة. 9.""قول الحق"": الحقيقة وما هو صادق. ""لا يمنعني مانع من قول الحق""(ن. محفوظ). 10. ""ما ضاع حق وراءه مطالب"" : ما ضاع مطلب يرتكز على العدل. 11. ""هو الله الحق"" : من أسماء الله الحسنى. 12. ""عبد الحق"" : اسم علم مركب. 13.""حقوق الله"" : أوامره، وما يجب علينا نحوه. 14.""يدرس الحقوق"" : يدرس القوانين والتشريعات والأعراف الدولية. 15. ""صادقت الأمم ال"
سطو		سطو	"سطو-سطو [س ط و] (مص. سطا). 1. ""تمكن من السطو على المنزل ليلا"" : سرق"
تردد		ردد	"تردد-تردد [ر د د] (مص. تردد). ""لا يستقر على رأي هو كثير التردد"" : التأرجح وعدم الثبات على رأي معين. ""في عينيه التردد والحيرة"".(ن. محفوظ) ."
انبثاث		بثث	"انبثاث-انبثاث[ب ث ث] (مص. انبث). 1.""انبثاث الغبار"" : انتشاره. 2.""انبثاث النور"" : إشعاعه."
جودة		جود	"جودة-جودة [ج و د] (مص. جاد). ""عرف بجودة صناعته"": بإتقانها وطبيعتها الجيدة."
كر		كرر	"كر-كر [ك ر ر] (مص. كر). 1.""كر الأيام"" : تداولها. ""على كر الأيام"" : مداها. 2.""الكر والفر"" : الهجوم والتراجع "
كسور		كسر	Tn
تصفح		صفح	"تصفح-تصفح [ص ف ح] (مص. تصفح). 1.""تصفح الكتاب"" : ت"
قوة		قوي	"(مص. قوي). 1.""قوة الإنسان"" : طاقته، حركته المتنامية. ""لا حول ولا قوة إلا بالله"" ""القوة في الاتحاد"" ""قوة الإرادة"" ""قوة فكرية"" ""قوة الجسم"". 2.""ألعاب القوى"" : ألعاب رياضية منها العدو. 3.""القوة ا"
تصاحب		صحب	"تصاحب-تصاحب [ص ح ب] (مص. تصاحب). ""تصاحب الولدين"" : ترافقهما."
فعلة		فعل	"(المرة من فعل). ""ارتكب فعلة شنيعة"" : القيام بعمل مستنكر. الشعراء آية 19وفعلت فعلتك التي فعلت وأنت من الكافرين (قرآن)."
إصلاح		صلح	"(مص. أصلح). 1.""يقوم بإصلاح الساعات"" : يصلح عطبها. 2.""قام الفلاحون بإصلاح أراضيهم"" : تهيئتها وجعلها صالحة للزراعة. 3.""شرعوا في إصلاح البنايات"
متابعة		تبع	"متابعة-متابعة [ت ب ع] (مص. تابع). 1.""متابعة العمل"" : الاستمرار فيه والمثابرة عل"
بناء		بني	"(مص. بنى). 1.""بناء جديد"" : تشييد، تعمير. ""شيدت أبنية عديدة في حينا"" : أقيمت عمارات وبنايات مختلفة، أي المباني. 2.""بناء على طلبك"" : استنادا عليه، بناء على ذلك: بناء اسم منصوب على أنه مفعول له أو لأج"
ضم		ضمم	"ضم-ضم [ض م م] (مص. ضم). 1.""قام بضم الوثائق إلى بعضها"" : بجمعها. 2.""حركة الضم"" : حركة الرفع ( ـ ) سميت بذلك إذ تضم معها الشفة عند النطق."
